price,postal_code,address,bed,full_bath,half_bath,property_area,property_type,latitude,longitude,year_built,years_old,distance_downtown,monthly_payments,lot_size,basement,garage
214950,T3E6N5,98 - 3015 51 ST SW,2.0,1.0,,1120.0,townhouse,51.028529999999996,-114.16304699999999,1996.0,24.0,6.493460323075697,929.47,naOc,0.0,0.0
625000,T2T6P2,8 - 6 SCARPE DR SW,3.0,3.0,1.0,1758.0,townhouse,51.019131,-114.10963799999999,2014.0,6.0,3.8048004302101943,2702.58,naOc,0.0,1.0
625000,T2T6P2,8 - 6 SCARPE DR SW,3.0,3.0,1.0,1758.0,townhouse,51.019131,-114.10963799999999,2011.0,9.0,3.8048004302101943,2702.58,naOc,0.0,1.0
625000,T2T6P2,8 - 6 SCARPE DR SW,3.0,3.0,1.0,1758.0,townhouse,51.019131,-114.10963799999999,2017.0,3.0,3.8048004302101943,2702.58,naOc,0.0,1.0
625000,T2T6P2,8 - 6 SCARPE DR SW,3.0,3.0,1.0,1758.0,townhouse,51.019131,-114.10963799999999,2008.0,12.0,3.8048004302101943,2702.58,naOc,0.0,1.0
625000,T2T6P2,8 - 6 SCARPE DR SW,3.0,3.0,1.0,1758.0,townhouse,51.019131,-114.10963799999999,2006.0,14.0,3.8048004302101943,2702.58,naOc,0.0,1.0
339900,T2Z1V9,80 MCKINLEY RD SE,3.0,1.0,1.0,1215.0,house,50.902888,-113.988249,2016.0,4.0,16.903150529124506,1469.77,3035,1.0,0.0
339900,T2Z1V9,80 MCKINLEY RD SE,3.0,1.0,1.0,1215.0,house,50.902888,-113.988249,1996.0,24.0,16.903150529124506,1469.77,3035,1.0,0.0
485000,T2W0E1,1616 110 AVE SW,4.0,1.0,2.0,1232.0,house,50.954840000000004,-114.098069,1980.0,40.0,10.16388679640784,2097.2,5608,1.0,1.0
485000,T2W0E1,1616 110 AVE SW,4.0,1.0,2.0,1232.0,house,50.954840000000004,-114.098069,1952.0,68.0,10.16388679640784,2097.2,5608,1.0,1.0
285000,T3E1W8,101 - 1929 25 ST SW,3.0,2.0,,1168.0,townhouse,51.03676,-114.120902,2015.0,5.0,3.407285277758061,1232.38,naOc,0.0,0.0
285000,T3E1W8,101 - 1929 25 ST SW,3.0,2.0,,1168.0,townhouse,51.03676,-114.120902,2020.0,0.0,3.407285277758061,1232.38,naOc,0.0,0.0
545000,T2Z2M6,10 MT BREWSTER CIR SE,4.0,3.0,1.0,1985.0,house,50.919959000000006,-113.982758,1990.0,30.0,15.299169557125838,2356.65,4144,1.0,1.0
545000,T2Z2M6,10 MT BREWSTER CIR SE,4.0,3.0,1.0,1985.0,house,50.919959000000006,-113.982758,1985.0,35.0,15.299169557125838,2356.65,4144,1.0,1.0
1850000,T2N2G8,1213 18 ST NW,5.0,3.0,1.0,3253.0,house,51.062414000000004,-114.10386000000001,1959.0,61.0,2.854056183791187,,,0.0,0.0
1850000,T2N2G8,1213 18 ST NW,5.0,3.0,1.0,3253.0,house,51.062414000000004,-114.10386000000001,2020.0,0.0,2.854056183791187,,,0.0,0.0
425591,T3H6B5,413 - 8505 BROADCAST AVE SW,2.0,2.0,,769.0,condo,51.064407,-114.210007,1999.0,21.0,9.755366571700652,1840.31,,0.0,0.0
425591,T3H6B5,413 - 8505 BROADCAST AVE SW,2.0,2.0,,769.0,condo,51.064407,-114.210007,2020.0,0.0,9.755366571700652,1840.31,,0.0,0.0
574900,T3C3G6,90 WEDGEWOOD DR SW,4.0,2.0,,1100.0,house,51.053205,-114.148734,2011.0,9.0,5.30890452312635,2485.94,5500,1.0,1.0
574900,T3C3G6,90 WEDGEWOOD DR SW,4.0,2.0,,1100.0,house,51.053205,-114.148734,1956.0,64.0,5.30890452312635,2485.94,5500,1.0,1.0
530000,T2V3K4,47 HARLEY RD SW,3.0,2.0,,978.0,house,50.968368,-114.093294,1979.0,41.0,8.624893425105487,2291.79,6436,1.0,1.0
530000,T2V3K4,47 HARLEY RD SW,3.0,2.0,,978.0,house,50.968368,-114.093294,2013.0,7.0,8.624893425105487,2291.79,6436,1.0,1.0
537000,T2E1H4,452 15 Avenue NE,3.0,3.0,1.0,1486.0,townhouse,51.06625,-114.053665,,,2.761598921050804,2322.05,naOc,0.0,1.0
537000,T2E1H4,452 15 Avenue NE,3.0,3.0,1.0,1486.0,townhouse,51.06625,-114.053665,1979.0,41.0,2.761598921050804,2322.05,naOc,0.0,1.0
345000,T2Z4R3,263 COPPERFIELD HTS SE,3.0,2.0,1.0,1200.0,house,50.913629,-113.94764099999999,,,17.076406092444582,1491.82,3079,1.0,0.0
345000,T2Z4R3,263 COPPERFIELD HTS SE,3.0,2.0,1.0,1200.0,house,50.913629,-113.94764099999999,2013.0,7.0,17.076406092444582,1491.82,3079,1.0,0.0
169900,T2S0J9,402 - 110 24 AVE SW,1.0,1.0,,512.0,condo,51.03161,-114.06485900000001,1953.0,67.0,1.6143108204541468,734.67,,0.0,0.0
169900,T2S0J9,402 - 110 24 AVE SW,1.0,1.0,,512.0,condo,51.03161,-114.06485900000001,2003.0,17.0,1.6143108204541468,734.67,,0.0,0.0
498800,T2Z2R8,188 MT BREWSTER CIR SE,3.0,2.0,1.0,2075.0,house,50.919664000000004,-113.985072,1966.0,54.0,15.26220518642292,2156.87,4392,1.0,1.0
498800,T2Z2R8,188 MT BREWSTER CIR SE,3.0,2.0,1.0,2075.0,house,50.919664000000004,-113.985072,2020.0,0.0,15.26220518642292,2156.87,4392,1.0,1.0
599900,T2K0B1,907 32 AVE NW,3.0,1.0,,1143.0,house,51.081278999999995,-114.080497,2015.0,5.0,4.066822329458954,2594.04,5199,1.0,1.0
289900,T2R0J6,301 - 1026 12 AVE SW,2.0,2.0,,869.0,condo,51.042317,-114.08536200000002,1975.0,45.0,0.849674297295395,1253.56,,0.0,0.0
289900,T2R0J6,301 - 1026 12 AVE SW,2.0,2.0,,869.0,condo,51.042317,-114.08536200000002,2008.0,12.0,0.849674297295395,1253.56,,0.0,0.0
289900,T2R0J6,301 - 1026 12 AVE SW,2.0,2.0,,869.0,condo,51.042317,-114.08536200000002,2009.0,11.0,0.849674297295395,1253.56,,0.0,0.0
493395,T3H6C2,18 Na'a Heights SW,3.0,2.0,1.0,1671.0,townhouse,51.080478,-114.203694,1975.0,45.0,9.89291101047368,2133.5,0Occ,0.0,1.0
493395,T3H6C2,18 Na'a Heights SW,3.0,2.0,1.0,1671.0,townhouse,51.080478,-114.203694,2008.0,12.0,9.89291101047368,2133.5,0Occ,0.0,1.0
493395,T3H6C2,18 Na'a Heights SW,3.0,2.0,1.0,1671.0,townhouse,51.080031,-114.204776,2001.0,19.0,9.94271848465683,2160.74,0Occ,0.0,1.0
493395,T3H6C2,18 Na'a Heights SW,3.0,2.0,1.0,1671.0,townhouse,51.080031,-114.204776,,,9.94271848465683,2160.74,0Occ,0.0,1.0
493395,T3H6C2,18 Na'a Heights SW,3.0,2.0,1.0,1671.0,townhouse,51.080031,-114.204776,2020.0,0.0,9.94271848465683,2160.74,0Occ,0.0,1.0
499695,T3H6C2,1805 Na'a Drive SW,3.0,2.0,1.0,1760.0,townhouse,51.080478,-114.203694,1975.0,45.0,9.89291101047368,2133.5,0Occ,0.0,1.0
499695,T3H6C2,1805 Na'a Drive SW,3.0,2.0,1.0,1760.0,townhouse,51.080478,-114.203694,2008.0,12.0,9.89291101047368,2133.5,0Occ,0.0,1.0
499695,T3H6C2,1805 Na'a Drive SW,3.0,2.0,1.0,1760.0,townhouse,51.080031,-114.204776,2001.0,19.0,9.94271848465683,2160.74,0Occ,0.0,1.0
499695,T3H6C2,1805 Na'a Drive SW,3.0,2.0,1.0,1760.0,townhouse,51.080031,-114.204776,,,9.94271848465683,2160.74,0Occ,0.0,1.0
499695,T3H6C2,1805 Na'a Drive SW,3.0,2.0,1.0,1760.0,townhouse,51.080031,-114.204776,2020.0,0.0,9.94271848465683,2160.74,0Occ,0.0,1.0
159000,T2A5E4,16 - 4531 7 AVE SE,3.0,1.0,1.0,953.0,townhouse,51.046609000000004,-113.967697,1924.0,96.0,7.432991368483338,687.54,naOc,1.0,0.0
159000,T2A5E4,16 - 4531 7 AVE SE,3.0,1.0,1.0,953.0,townhouse,51.046609000000004,-113.967697,1999.0,21.0,7.432991368483338,687.54,naOc,1.0,0.0
159000,T2A5E4,16 - 4531 7 AVE SE,3.0,1.0,1.0,953.0,townhouse,51.046609000000004,-113.967697,2008.0,12.0,7.432991368483338,687.54,naOc,1.0,0.0
454900,T3H3G6,7179 SIERRA MORENA BLVD SW,3.0,1.0,1.0,1471.0,house,51.01269,-114.17802900000001,1996.0,24.0,8.11666779727199,1967.04,3326,1.0,1.0
454900,T3H3G6,7179 SIERRA MORENA BLVD SW,3.0,1.0,1.0,1471.0,house,51.01269,-114.17802900000001,1957.0,63.0,8.11666779727199,1967.04,3326,1.0,1.0
454900,T3H3G6,7179 SIERRA MORENA BLVD SW,3.0,1.0,1.0,1471.0,house,51.01269,-114.17802900000001,1999.0,21.0,8.11666779727199,1967.04,3326,1.0,1.0
426000,T3P0M4,801 EVANSTON DR NW,4.0,2.0,1.0,1914.0,house,51.179972,-114.11948999999998,2011.0,9.0,15.351532124287454,1842.08,3229,1.0,0.0
426000,T3P0M4,801 EVANSTON DR NW,4.0,2.0,1.0,1914.0,house,51.179972,-114.11948999999998,2003.0,17.0,15.351532124287454,1842.08,3229,1.0,0.0
426000,T3P0M4,801 EVANSTON DR NW,4.0,2.0,1.0,1914.0,house,51.179972,-114.11948999999998,1957.0,63.0,15.351532124287454,1842.08,3229,1.0,0.0
239000,T3B4W4,1804 - 80 POINT MCKAY CRES NW,1.0,1.0,,732.0,condo,51.062409,-114.148537,1996.0,24.0,5.564499514268204,1033.47,,0.0,0.0
239000,T3B4W4,1804 - 80 POINT MCKAY CRES NW,1.0,1.0,,732.0,condo,51.062409,-114.148537,2007.0,13.0,5.564499514268204,1033.47,,0.0,0.0
239000,T3B4W4,1804 - 80 POINT MCKAY CRES NW,1.0,1.0,,732.0,condo,51.062409,-114.148537,2003.0,17.0,5.564499514268204,1033.47,,0.0,0.0
524900,T3N0T9,191 REDSTONE HTS NE,3.0,2.0,1.0,2151.0,house,51.172581,-113.967776,1952.0,68.0,16.01639612828358,2269.73,3875,1.0,1.0
524900,T3N0T9,191 REDSTONE HTS NE,3.0,2.0,1.0,2151.0,house,51.172581,-113.967776,2020.0,0.0,16.01639612828358,2269.73,3875,1.0,1.0
524900,T3N0T9,191 REDSTONE HTS NE,3.0,2.0,1.0,2151.0,house,51.172581,-113.967776,2007.0,13.0,16.01639612828358,2269.73,3875,1.0,1.0
2150000,T2M1E2,729 20 AVE NW,6.0,4.0,2.0,3084.0,house,51.070377,-114.07796699999999,2020.0,0.0,2.8422752812956613,,,0.0,0.0
2150000,T2M1E2,729 20 AVE NW,6.0,4.0,2.0,3084.0,house,51.070377,-114.07796699999999,1998.0,22.0,2.8422752812956613,,,0.0,0.0
324900,T3M1R6,199 CRANFORD Walk SE,2.0,2.0,1.0,1126.0,townhouse,50.875938,-113.964995,1985.0,35.0,20.28978917178363,1404.91,6884,0.0,1.0
324900,T3M1R6,199 CRANFORD Walk SE,2.0,2.0,1.0,1126.0,townhouse,50.875938,-113.964995,2005.0,15.0,20.28978917178363,1404.91,6884,0.0,1.0
324900,T3M1R6,199 CRANFORD Walk SE,2.0,2.0,1.0,1126.0,townhouse,50.875938,-113.964995,1998.0,22.0,20.28978917178363,1404.91,6884,0.0,1.0
299900,T1Y2Z4,123 WHITEGLEN CRES NE,3.0,1.0,1.0,1194.0,house,51.089805,-113.961626,2020.0,0.0,9.302751961851857,1296.8,3993,1.0,1.0
299900,T1Y2Z4,123 WHITEGLEN CRES NE,3.0,1.0,1.0,1194.0,house,51.089805,-113.961626,2017.0,3.0,9.302751961851857,1296.8,3993,1.0,1.0
299900,T1Y2Z4,123 WHITEGLEN CRES NE,3.0,1.0,1.0,1194.0,house,51.089805,-113.961626,2005.0,15.0,9.302751961851857,1296.8,3993,1.0,1.0
869900,T3A0H3,3940 VINCENT PL NW,5.0,3.0,,1544.0,house,51.090239000000004,-114.14546599999998,2020.0,0.0,7.096583601554178,3761.55,5985,1.0,1.0
869900,T3A0H3,3940 VINCENT PL NW,5.0,3.0,,1544.0,house,51.090239000000004,-114.14546599999998,1972.0,48.0,7.096583601554178,3761.55,5985,1.0,1.0
869900,T3A0H3,3940 VINCENT PL NW,5.0,3.0,,1544.0,house,51.090239000000004,-114.14546599999998,2017.0,3.0,7.096583601554178,3761.55,5985,1.0,1.0
224900,T2J4L4,604 - 9930 BONAVENTURE DR SE,3.0,1.0,1.0,1164.0,townhouse,50.962676,-114.06719,1956.0,64.0,9.16340174489858,972.5,naOc,0.0,0.0
224900,T2J4L4,604 - 9930 BONAVENTURE DR SE,3.0,1.0,1.0,1164.0,townhouse,50.962676,-114.06719,1977.0,43.0,9.16340174489858,972.5,naOc,0.0,0.0
224900,T2J4L4,604 - 9930 BONAVENTURE DR SE,3.0,1.0,1.0,1164.0,townhouse,50.962676,-114.06719,1972.0,48.0,9.16340174489858,972.5,naOc,0.0,0.0
549900,T2E5H2,1109 REGAL CRES NE,1.0,1.0,,898.0,house,51.062801,-114.04052800000001,2013.0,7.0,3.0668661703869464,2377.84,5253,1.0,1.0
549900,T2E5H2,1109 REGAL CRES NE,1.0,1.0,,898.0,house,51.062801,-114.04052800000001,2010.0,10.0,3.0668661703869464,2377.84,5253,1.0,1.0
549900,T2E5H2,1109 REGAL CRES NE,1.0,1.0,,898.0,house,51.062801,-114.04052800000001,1977.0,43.0,3.0668661703869464,2377.84,5253,1.0,1.0
359900,T3M1E3,58 CRAMOND CIR SE,3.0,1.0,1.0,1123.0,house,50.893003,-113.97696100000002,1979.0,41.0,18.215356027358276,1556.25,3122,1.0,1.0
359900,T3M1E3,58 CRAMOND CIR SE,3.0,1.0,1.0,1123.0,house,50.893003,-113.97696100000002,1966.0,54.0,18.215356027358276,1556.25,3122,1.0,1.0
359900,T3M1E3,58 CRAMOND CIR SE,3.0,1.0,1.0,1123.0,house,50.893003,-113.97696100000002,2010.0,10.0,18.215356027358276,1556.25,3122,1.0,1.0
369900,T3H1E4,362 - 7030 COACH HILL RD SW,2.0,2.0,,1332.0,condo,51.061503,-114.186517,2013.0,7.0,8.082682298453243,1599.49,,0.0,0.0
369900,T3H1E4,362 - 7030 COACH HILL RD SW,2.0,2.0,,1332.0,condo,51.061503,-114.186517,2019.0,1.0,8.082682298453243,1599.49,,0.0,0.0
369900,T3H1E4,362 - 7030 COACH HILL RD SW,2.0,2.0,,1332.0,condo,51.061503,-114.186517,1966.0,54.0,8.082682298453243,1599.49,,0.0,0.0
273900,T2Z5B9,213 COPPERPOND Villas SE,2.0,2.0,1.0,1305.0,townhouse,50.923367,-113.92148700000001,1972.0,48.0,17.229882391587616,1184.38,1087,0.0,1.0
273900,T2Z5B9,213 COPPERPOND Villas SE,2.0,2.0,1.0,1305.0,townhouse,50.923367,-113.92148700000001,,,17.229882391587616,1184.38,1087,0.0,1.0
273900,T2Z5B9,213 COPPERPOND Villas SE,2.0,2.0,1.0,1305.0,townhouse,50.923367,-113.92148700000001,1957.0,63.0,17.229882391587616,1184.38,1087,0.0,1.0
439900,T2Z2C5,25 DOUGLASBANK RISE SE,4.0,2.0,1.0,1598.0,house,50.946951,-114.00804299999999,2020.0,0.0,11.836665733215696,1902.18,5726,1.0,1.0
439900,T2Z2C5,25 DOUGLASBANK RISE SE,4.0,2.0,1.0,1598.0,house,50.946951,-114.00804299999999,,,11.836665733215696,1902.18,5726,1.0,1.0
335000,T2N4Y7,406 - 1718 14 AVE NW,1.0,1.0,,788.0,condo,51.065562,-114.10056100000001,1974.0,46.0,2.952479088422193,1448.58,,0.0,1.0
335000,T2N4Y7,406 - 1718 14 AVE NW,1.0,1.0,,788.0,condo,51.065562,-114.10056100000001,2009.0,11.0,2.952479088422193,1448.58,,0.0,1.0
335000,T2N4Y7,406 - 1718 14 AVE NW,1.0,1.0,,788.0,condo,51.065562,-114.10056100000001,,,2.952479088422193,1448.58,,0.0,1.0
414900,T2V5G6,178 OAKBRIAR CLOSE SW,3.0,3.0,,1489.0,house,50.961676000000004,-114.112831,2009.0,11.0,9.653797485246615,1794.08,naOc,1.0,1.0
414900,T2V5G6,178 OAKBRIAR CLOSE SW,3.0,3.0,,1489.0,house,50.961676000000004,-114.112831,1974.0,46.0,9.653797485246615,1794.08,naOc,1.0,1.0
389500,T2Z0L6,5 COPPERPOND HTS SE,3.0,2.0,1.0,1710.0,house,50.921372,-113.93008600000002,2009.0,11.0,17.042000758594874,1684.25,4295,1.0,0.0
389500,T2Z0L6,5 COPPERPOND HTS SE,3.0,2.0,1.0,1710.0,house,50.921372,-113.93008600000002,1954.0,66.0,17.042000758594874,1684.25,4295,1.0,0.0
639900,T3H4Y5,49 DISCOVERY RIDGE HILL SW,4.0,3.0,1.0,2086.0,house,51.016548,-114.215323,2008.0,12.0,10.381326662434242,2767.01,3864,1.0,1.0
639900,T3H4Y5,49 DISCOVERY RIDGE HILL SW,4.0,3.0,1.0,2086.0,house,51.016548,-114.215323,2010.0,10.0,10.381326662434242,2767.01,3864,1.0,1.0
334900,T2X4H8,350 BELMONT Avenue SW,3.0,2.0,1.0,1247.0,townhouse,50.865653,-114.06228899999999,2008.0,12.0,19.95975522820298,1448.15,2293,0.0,0.0
334900,T2X4H8,350 BELMONT Avenue SW,3.0,2.0,1.0,1247.0,townhouse,50.865653,-114.06228899999999,2012.0,8.0,19.95975522820298,1448.15,2293,0.0,0.0
625000,T2N1Y8,410 12 ST NW,3.0,2.0,,1096.0,house,51.054645,-114.091268,1999.0,21.0,1.6213070810669266,2702.58,3563,1.0,1.0
625000,T2N1Y8,410 12 ST NW,3.0,2.0,,1096.0,house,51.054645,-114.091268,2001.0,19.0,1.6213070810669266,2702.58,3563,1.0,1.0
2050000,T2T1B6,1122 FRONTENAC AVE SW,5.0,3.0,1.0,2882.0,house,51.029709999999994,-114.08768300000001,1957.0,63.0,1.9480142398359495,,,0.0,0.0
2050000,T2T1B6,1122 FRONTENAC AVE SW,5.0,3.0,1.0,2882.0,house,51.029709999999994,-114.08768300000001,1955.0,65.0,1.9480142398359495,,,0.0,0.0
924900,T3H2S8,30 STRADDOCK CRES SW,4.0,3.0,1.0,2135.0,house,51.051449,-114.186231,2003.0,17.0,7.884224389834646,3999.38,4306,1.0,1.0
924900,T3H2S8,30 STRADDOCK CRES SW,4.0,3.0,1.0,2135.0,house,51.051449,-114.186231,1967.0,53.0,7.884224389834646,3999.38,4306,1.0,1.0
399900,T3H0K8,2105 WENTWORTH Villas SW,2.0,2.0,1.0,1360.0,townhouse,51.062783,-114.212868,2007.0,13.0,9.91295584968024,1729.22,1410,0.0,1.0
399900,T3H0K8,2105 WENTWORTH Villas SW,2.0,2.0,1.0,1360.0,townhouse,51.062783,-114.212868,2013.0,7.0,9.91295584968024,1729.22,1410,0.0,1.0
259888,T3G5V2,116 ROYAL BIRCH Villas NW,3.0,1.0,1.0,1136.0,townhouse,51.149274,-114.21678600000001,2020.0,0.0,15.30348694090451,1123.79,1520,1.0,0.0
259888,T3G5V2,116 ROYAL BIRCH Villas NW,3.0,1.0,1.0,1136.0,townhouse,51.149274,-114.21678600000001,2001.0,19.0,15.30348694090451,1123.79,1520,1.0,0.0
625000,T3A5Z8,63 HAMPSTEAD TERR NW,3.0,3.0,1.0,1825.0,house,51.144664,-114.13108899999999,2005.0,15.0,11.787561078531935,2702.58,4596,1.0,1.0
625000,T3A5Z8,63 HAMPSTEAD TERR NW,3.0,3.0,1.0,1825.0,house,51.144664,-114.13108899999999,1992.0,28.0,11.787561078531935,2702.58,4596,1.0,1.0
329900,T2T4A4,202 - 3501 15 ST SW,2.0,2.0,,845.0,condo,51.022974,-114.09801000000002,2017.0,3.0,2.9673448124641366,1426.53,,0.0,0.0
329900,T2T4A4,202 - 3501 15 ST SW,2.0,2.0,,845.0,condo,51.022974,-114.09801000000002,1977.0,43.0,2.9673448124641366,1426.53,,0.0,0.0
329900,T2T4A4,202 - 3501 15 ST SW,2.0,2.0,,845.0,condo,51.023064,-114.097835,,,2.9521605283311283,1361.23,,0.0,1.0
329900,T2T4A4,202 - 3501 15 ST SW,2.0,2.0,,845.0,condo,51.023064,-114.097835,2007.0,13.0,2.9521605283311283,1361.23,,0.0,1.0
329900,T2T4A4,202 - 3501 15 ST SW,2.0,2.0,,845.0,condo,51.023064,-114.097835,1999.0,21.0,2.9521605283311283,1361.23,,0.0,1.0
329900,T2T4A4,202 - 3501 15 ST SW,2.0,2.0,,845.0,condo,51.022974,-114.09801000000002,2019.0,1.0,2.9673448124641366,1794.08,,0.0,1.0
329900,T2T4A4,202 - 3501 15 ST SW,2.0,2.0,,845.0,condo,51.022974,-114.09801000000002,1998.0,22.0,2.9673448124641366,1794.08,,0.0,1.0
329900,T2T4A4,202 - 3501 15 ST SW,2.0,2.0,,845.0,condo,51.022974,-114.09801000000002,2014.0,6.0,2.9673448124641366,1794.08,,0.0,1.0
314800,T2T4A4,201 - 3501 15 ST SW,2.0,2.0,,891.0,condo,51.022974,-114.09801000000002,2017.0,3.0,2.9673448124641366,1426.53,,0.0,0.0
314800,T2T4A4,201 - 3501 15 ST SW,2.0,2.0,,891.0,condo,51.022974,-114.09801000000002,1977.0,43.0,2.9673448124641366,1426.53,,0.0,0.0
314800,T2T4A4,201 - 3501 15 ST SW,2.0,2.0,,891.0,condo,51.023064,-114.097835,,,2.9521605283311283,1361.23,,0.0,1.0
314800,T2T4A4,201 - 3501 15 ST SW,2.0,2.0,,891.0,condo,51.023064,-114.097835,2007.0,13.0,2.9521605283311283,1361.23,,0.0,1.0
314800,T2T4A4,201 - 3501 15 ST SW,2.0,2.0,,891.0,condo,51.023064,-114.097835,1999.0,21.0,2.9521605283311283,1361.23,,0.0,1.0
314800,T2T4A4,201 - 3501 15 ST SW,2.0,2.0,,891.0,condo,51.022974,-114.09801000000002,2019.0,1.0,2.9673448124641366,1794.08,,0.0,1.0
314800,T2T4A4,201 - 3501 15 ST SW,2.0,2.0,,891.0,condo,51.022974,-114.09801000000002,1998.0,22.0,2.9673448124641366,1794.08,,0.0,1.0
314800,T2T4A4,201 - 3501 15 ST SW,2.0,2.0,,891.0,condo,51.022974,-114.09801000000002,2014.0,6.0,2.9673448124641366,1794.08,,0.0,1.0
414900,T2T4A4,305 - 3501 15 ST SW,2.0,2.0,,1135.0,condo,51.022974,-114.09801000000002,2017.0,3.0,2.9673448124641366,1426.53,,0.0,0.0
414900,T2T4A4,305 - 3501 15 ST SW,2.0,2.0,,1135.0,condo,51.022974,-114.09801000000002,1977.0,43.0,2.9673448124641366,1426.53,,0.0,0.0
414900,T2T4A4,305 - 3501 15 ST SW,2.0,2.0,,1135.0,condo,51.023064,-114.097835,,,2.9521605283311283,1361.23,,0.0,1.0
414900,T2T4A4,305 - 3501 15 ST SW,2.0,2.0,,1135.0,condo,51.023064,-114.097835,2007.0,13.0,2.9521605283311283,1361.23,,0.0,1.0
414900,T2T4A4,305 - 3501 15 ST SW,2.0,2.0,,1135.0,condo,51.023064,-114.097835,1999.0,21.0,2.9521605283311283,1361.23,,0.0,1.0
414900,T2T4A4,305 - 3501 15 ST SW,2.0,2.0,,1135.0,condo,51.022974,-114.09801000000002,2019.0,1.0,2.9673448124641366,1794.08,,0.0,1.0
414900,T2T4A4,305 - 3501 15 ST SW,2.0,2.0,,1135.0,condo,51.022974,-114.09801000000002,1998.0,22.0,2.9673448124641366,1794.08,,0.0,1.0
414900,T2T4A4,305 - 3501 15 ST SW,2.0,2.0,,1135.0,condo,51.022974,-114.09801000000002,2014.0,6.0,2.9673448124641366,1794.08,,0.0,1.0
749900,T3K0H4,10 PANATELLA CRES NW,5.0,3.0,1.0,2760.0,house,51.165314,-114.081496,1977.0,43.0,13.398587021204214,3242.66,475O,1.0,1.0
749900,T3K0H4,10 PANATELLA CRES NW,5.0,3.0,1.0,2760.0,house,51.165314,-114.081496,2017.0,3.0,13.398587021204214,3242.66,475O,1.0,1.0
785000,T3C1B2,3406 3 AVE SW,5.0,3.0,1.0,1921.0,house,51.050481,-114.136471,1957.0,63.0,4.414606326670689,3394.44,3401,1.0,1.0
785000,T3C1B2,3406 3 AVE SW,5.0,3.0,1.0,1921.0,house,51.050481,-114.136471,2003.0,17.0,4.414606326670689,3394.44,3401,1.0,1.0
195000,T2Y5J6,104 - 19 EVERRIDGE SQ SW,2.0,1.0,,848.0,townhouse,50.908986,-114.11673300000001,,,15.416965472872883,843.2,naOc,0.0,0.0
195000,T2Y5J6,104 - 19 EVERRIDGE SQ SW,2.0,1.0,,848.0,townhouse,50.908986,-114.11673300000001,2020.0,0.0,15.416965472872883,843.2,naOc,0.0,0.0
469900,T2X3V7,82 CHAPMAN CLOSE SE,4.0,3.0,1.0,1784.0,house,50.878209999999996,-114.025796,,,18.85069073312635,2031.91,6168,1.0,1.0
469900,T2X3V7,82 CHAPMAN CLOSE SE,4.0,3.0,1.0,1784.0,house,50.878209999999996,-114.025796,2020.0,0.0,18.85069073312635,2031.91,6168,1.0,1.0
463900,T3R0N1,94 NOLANFIELD RD NW,3.0,2.0,1.0,1822.0,house,51.173320000000004,-114.15795,2019.0,1.0,15.436597582801236,2014.61,3627,1.0,1.0
463900,T3R0N1,94 NOLANFIELD RD NW,3.0,2.0,1.0,1822.0,house,51.173320000000004,-114.15795,1958.0,62.0,15.436597582801236,2014.61,3627,1.0,1.0
570000,T3G3N3,271 HAWKVILLE CLOSE NW,4.0,3.0,,2008.0,house,51.134005,-114.18484299999999,1954.0,66.0,12.575375695285302,2464.75,4800,0.0,1.0
570000,T3G3N3,271 HAWKVILLE CLOSE NW,4.0,3.0,,2008.0,house,51.134005,-114.18484299999999,1960.0,60.0,12.575375695285302,2464.75,4800,0.0,1.0
570000,T3G3N3,271 HAWKVILLE CLOSE NW,4.0,3.0,,2008.0,house,51.134005,-114.18484299999999,1979.0,41.0,12.575375695285302,2464.75,4800,0.0,1.0
399000,T2Y4M4,80 EVERSTONE DR SW,4.0,2.0,1.0,1272.0,house,50.90945,-114.10492099999999,2010.0,10.0,15.226692926535598,1781.54,3574,1.0,1.0
399000,T2Y4M4,80 EVERSTONE DR SW,4.0,2.0,1.0,1272.0,house,50.90945,-114.10492099999999,1980.0,40.0,15.226692926535598,1781.54,3574,1.0,1.0
225000,T3G5T2,1113 - 928 ARBOUR LAKE RD NW,2.0,2.0,,1001.0,condo,51.133047999999995,-114.21538500000001,1955.0,65.0,13.916128285781411,972.93,,0.0,0.0
225000,T3G5T2,1113 - 928 ARBOUR LAKE RD NW,2.0,2.0,,1001.0,condo,51.133047999999995,-114.21538500000001,,,13.916128285781411,972.93,,0.0,0.0
225000,T3G5T2,1113 - 928 ARBOUR LAKE RD NW,2.0,2.0,,1001.0,condo,51.133047999999995,-114.21538500000001,1980.0,40.0,13.916128285781411,972.93,,0.0,0.0
1149000,T3B2E2,5848 BOWWATER CRES NW,5.0,4.0,1.0,3006.0,house,51.081888,-114.170604,1967.0,53.0,7.907342735034541,,,0.0,0.0
1149000,T3B2E2,5848 BOWWATER CRES NW,5.0,4.0,1.0,3006.0,house,51.081888,-114.170604,1999.0,21.0,7.907342735034541,,,0.0,0.0
1149000,T3B2E2,5848 BOWWATER CRES NW,5.0,4.0,1.0,3006.0,house,51.081888,-114.170604,2009.0,11.0,7.907342735034541,,,0.0,0.0
449800,T2Z3Y5,167 DOUGLAS GLEN MANOR SE,3.0,2.0,2.0,1718.0,house,50.956122,-114.005353,2013.0,7.0,10.985334155247045,1944.99,4564,1.0,1.0
